# BUSCO version is: 5.1.2 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
200488at33090	Complete	h2tg000017l	25092109	25113658	-	330.2	254	https://v10-1.orthodb.org/?query=200488at33090	5'-3' exonuclease, alpha-helical arch, N-terminal
200499at33090	Complete	h2tg000009l	22173055	22176693	-	491.9	325	https://v10-1.orthodb.org/?query=200499at33090	PPM-type phosphatase domain
200687at33090	Complete	h2tg000009l	22115519	22119017	+	334.1	182	https://v10-1.orthodb.org/?query=200687at33090	Pentapeptide repeat
201861at33090	Complete	h2tg000009l	7085045	7099911	+	222.4	189	https://v10-1.orthodb.org/?query=201861at33090	Ubiquinol-cytochrome c chaperone, CBP3
202025at33090	Complete	h2tg000015l	2767919	2769893	+	263.5	156	https://v10-1.orthodb.org/?query=202025at33090	Microbial collagenase
203023at33090	Complete	h2tg000024l	22929525	22930124	+	241.2	138	https://v10-1.orthodb.org/?query=203023at33090	Rubredoxin domain
203383at33090	Complete	h2tg000005l	8090490	8091623	+	360.3	246	https://v10-1.orthodb.org/?query=203383at33090	Replication termination factor 2
203818at33090	Complete	h2tg000007l	3474980	3479028	+	136.4	114	https://v10-1.orthodb.org/?query=203818at33090	Ribosome biogenesis protein Nop16
204117at33090	Complete	h2tg000008l	9202817	9205990	+	235.9	183	https://v10-1.orthodb.org/?query=204117at33090	Cardiolipin synthase N-terminal
204880at33090	Complete	h2tg000003l	23069154	23074447	+	340.4	211	https://v10-1.orthodb.org/?query=204880at33090	Protein of unknown function DUF2301
205308at33090	Complete	h2tg000011l	2063477	2069755	+	323.8	188	https://v10-1.orthodb.org/?query=205308at33090	Ribonuclease H superfamily
206164at33090	Complete	h2tg000024l	28549014	28551260	-	241.8	142	https://v10-1.orthodb.org/?query=206164at33090	PUA domain
206170at33090	Complete	h2tg000014l	21392796	21398766	-	271.3	153	https://v10-1.orthodb.org/?query=206170at33090	uncharacterized protein LOC103486501
207179at33090	Complete	h2tg000024l	17816112	17835443	+	452.7	305	https://v10-1.orthodb.org/?query=207179at33090	Peroxisome biogenesis protein 12
207898at33090	Complete	h2tg000016l	18607911	18613148	-	248.0	157	https://v10-1.orthodb.org/?query=207898at33090	Ribosomal protein L9
208706at33090	Complete	h2tg000007l	1802727	1808123	-	211.1	137	https://v10-1.orthodb.org/?query=208706at33090	Ribosome recycling factor
208707at33090	Complete	h2tg000001l	20835146	20839162	-	75.0	69	https://v10-1.orthodb.org/?query=208707at33090	Heat shock protein DnaJ, cysteine-rich domain superfamily
208849at33090	Complete	h2tg000001l	25693763	25694110	-	122.1	71	https://v10-1.orthodb.org/?query=208849at33090	LSM domain, eukaryotic/archaea-type
209015at33090	Complete	h2tg000008l	3962175	3973132	-	281.1	225	https://v10-1.orthodb.org/?query=209015at33090	Nuclear cap-binding protein subunit 2
209301at33090	Complete	h2tg000007l	8527272	8536610	+	400.7	270	https://v10-1.orthodb.org/?query=209301at33090	Tetratricopeptide repeat
209302at33090	Complete	h2tg000013l	14516563	14533384	-	333.3	186	https://v10-1.orthodb.org/?query=209302at33090	Mitochondrial import inner membrane translocase subunit Tim21
209516at33090	Complete	h2tg000019l	3785222	3791405	+	287.6	166	https://v10-1.orthodb.org/?query=209516at33090	Peptidylprolyl isomerase
210493at33090	Complete	h2tg000006l	23647647	23656599	+	136.4	130	https://v10-1.orthodb.org/?query=210493at33090	Domain of unknown function DUF3456
210551at33090	Complete	h2tg000007l	22098519	22101688	+	319.0	182	https://v10-1.orthodb.org/?query=210551at33090	Thioredoxin
210557at33090	Complete	h2tg000006l	17349660	17353349	+	147.0	123	https://v10-1.orthodb.org/?query=210557at33090	Protein of unknown function DUF3054
210851at33090	Complete	h2tg000005l	1650853	1654005	+	251.6	129	https://v10-1.orthodb.org/?query=210851at33090	Glyoxalase/fosfomycin resistance/dioxygenase domain
211645at33090	Complete	h2tg000015l	8747257	8755037	-	344.3	214	https://v10-1.orthodb.org/?query=211645at33090	rRNA small subunit methyltransferase G
212331at33090	Complete	h2tg000003l	21132686	21139266	-	465.0	365	https://v10-1.orthodb.org/?query=212331at33090	Nucleoporin Nup54, alpha-helical domain
212845at33090	Complete	h2tg000024l	28037925	28038962	+	237.2	168	https://v10-1.orthodb.org/?query=212845at33090	PsbP, C-terminal
213827at33090	Complete	h2tg000017l	24810037	24814698	-	252.0	136	https://v10-1.orthodb.org/?query=213827at33090	Peptidylprolyl isomerase
213828at33090	Complete	h2tg000003l	11533371	11533973	-	231.5	127	https://v10-1.orthodb.org/?query=213828at33090	Domain of unknown function DUF304
214313at33090	Complete	h2tg000007l	1476256	1478795	-	113.5	95	https://v10-1.orthodb.org/?query=214313at33090	Protein RDM1, plant
215062at33090	Complete	h2tg000008l	8347758	8352642	-	208.5	140	https://v10-1.orthodb.org/?query=215062at33090	N-acetyltransferase 9-like
215487at33090	Complete	h2tg000016l	19109470	19110102	-	71.9	83	https://v10-1.orthodb.org/?query=215487at33090	RecQ-mediated genome instability protein 2
215817at33090	Complete	h2tg000002l	13627817	13639851	-	425.9	282	https://v10-1.orthodb.org/?query=215817at33090	RNA recognition motif domain
216228at33090	Complete	h2tg000025l	7294107	7315661	+	247.2	161	https://v10-1.orthodb.org/?query=216228at33090	Protein of unknown function DUF1997
216601at33090	Complete	h2tg000030l	763562	766647	+	181.0	144	https://v10-1.orthodb.org/?query=216601at33090	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
217014at33090	Complete	h2tg000003l	10254928	10259748	-	236.4	209	https://v10-1.orthodb.org/?query=217014at33090	Cofactor assembly of complex C subunit B, CCB2/CCB4
217521at33090	Complete	h2tg000002l	26082695	26086839	-	164.1	131	https://v10-1.orthodb.org/?query=217521at33090	CDP-alcohol phosphatidyltransferase
218947at33090	Complete	h2tg000016l	21625181	21626733	+	173.5	109	https://v10-1.orthodb.org/?query=218947at33090	Domain of unknown function DUF1279
219128at33090	Complete	h2tg000024l	3194106	3196553	+	127.9	72	https://v10-1.orthodb.org/?query=219128at33090	Predicted protein
219839at33090	Complete	h2tg000017l	1459640	1462030	+	240.2	124	https://v10-1.orthodb.org/?query=219839at33090	Ribosomal protein L18
220165at33090	Complete	h2tg000027l	323196	327489	-	259.5	180	https://v10-1.orthodb.org/?query=220165at33090	Dimethylallyl, adenosine tRNA methylthiotransferase
220316at33090	Complete	h2tg000014l	5090064	5098827	+	147.5	131	https://v10-1.orthodb.org/?query=220316at33090	Co-chaperone Hsc20
220587at33090	Complete	h2tg000005l	6458998	6475611	+	276.6	205	https://v10-1.orthodb.org/?query=220587at33090	Protein OS9-like
220589at33090	Complete	h2tg000001l	16523604	16542344	+	417.9	325	https://v10-1.orthodb.org/?query=220589at33090	Rubisco LSMT, substrate-binding domain
220981at33090	Complete	h2tg000005l	8201664	8244860	-	254.4	165	https://v10-1.orthodb.org/?query=220981at33090	26S Proteasome non-ATPase regulatory subunit 9
223902at33090	Complete	h2tg000016l	3956290	3961200	-	169.9	106	https://v10-1.orthodb.org/?query=223902at33090	Thioredoxin domain
225336at33090	Complete	h2tg000001l	26271576	26275060	+	194.0	136	https://v10-1.orthodb.org/?query=225336at33090	Mechanosensitive ion channel MscS domain superfamily
227848at33090	Fragmented	h2tg000012l	613	4130	-	149.8	110	https://v10-1.orthodb.org/?query=227848at33090	RWD domain
228201at33090	Complete	h2tg000011l	5345275	5346291	+	364.2	248	https://v10-1.orthodb.org/?query=228201at33090	Domain of unknown function DUF1995
229764at33090	Complete	h2tg000013l	4733786	4741635	-	447.9	293	https://v10-1.orthodb.org/?query=229764at33090	Shikimate kinase/gluconokinase
229778at33090	Complete	h2tg000014l	19495206	19497177	+	134.1	105	https://v10-1.orthodb.org/?query=229778at33090	Predicted protein
229782at33090	Complete	h2tg000014l	17186795	17187586	-	116.7	65	https://v10-1.orthodb.org/?query=229782at33090	Putative membrane protein insertion efficiency factor
230103at33090	Complete	h2tg000016l	8180406	8192470	+	500.8	303	https://v10-1.orthodb.org/?query=230103at33090	Ribosomal protein S23/S29, mitochondrial
231151at33090	Complete	h2tg000034l	1161744	1164856	-	240.3	198	https://v10-1.orthodb.org/?query=231151at33090	NAD(P)-binding domain
231707at33090	Complete	h2tg000019l	1705217	1709666	+	331.2	216	https://v10-1.orthodb.org/?query=231707at33090	Spindle and kinetochore-associated protein 1
233744at33090	Complete	h2tg000003l	20451034	20453770	+	196.2	116	https://v10-1.orthodb.org/?query=233744at33090	Protein Iojap/ribosomal silencing factor RsfS
234046at33090	Complete	h2tg000005l	12617083	12628246	+	161.8	111	https://v10-1.orthodb.org/?query=234046at33090	Prefoldin beta-like
238204at33090	Complete	h2tg000008l	8902560	8903151	+	140.9	73	https://v10-1.orthodb.org/?query=238204at33090	Predicted protein
238385at33090	Complete	h2tg000004l	7435389	7436115	-	105.6	67	https://v10-1.orthodb.org/?query=238385at33090	Photosystem I reaction centre subunit N, chloroplastic
